Codigo_interno,Codigo,Desc Concatenada,cantidad,deposito,pasillo,columna,estante,precio_cpa,precio_vta
898,,Reten Mx (7588) 30mm x 37.1mm x 4mm NBR - (SAV),0,D0,P13,A,4,0,0
899,,Reten Mx (7589) 58mm x 75mm x 12mm NBR - (SAV),0,D0,P13,A,4,0,0
900,,Reten Lx (7590) 17mm x 25mm x 4mm NBR - (SAV),0,D0,P13,A,4,0,0
901,,Reten 7591 SAV,0,D0,P13,A,4,0,0
902,,Reten Mx (7592) 42mm x 56mm x 7.2mm NBR - (SAV),0,D0,P13,A,4,0,0
903,,Reten Lz (7593) 102mm x 130mm x 13mm NBR - (SAV),0,D0,P13,A,4,0,0
904,,Reten Kz (7594) 110.3mm x 133.3mm x 12mm NBR - (SAV),0,D0,P13,A,4,0,0
905,,Reten Lz (7595) 24mm x 62.00/66.30mm x 3.00/12.00mm NBR - (SAV),0,D0,P13,A,4,0,0
906,,Reten Mt (7596) 38mm x 43.05mm x 3mm NBR - (SAV),0,D0,P13,A,4,0,0
907,,Reten Kx (7597) 75mm x 100mm x 13mm NBR - (SAV),0,D0,P13,A,4,0,0
908,,Reten Kz (7598) 105mm x 130mm x 13mm NBR - (SAV),0,D0,P13,A,4,0,0
909,,Reten Kz (7599) 63.5mm x 82.5mm x 12.7mm NBR - (SAV),0,D0,P13,A,4,0,0
910,,Reten Lx (7600) 125mm x 160mm x 15mm NBR - (SAV),0,D0,P13,A,4,0,0
911,,Reten Lx (7601) 38mm x 52mm x 10mm NBR - (SAV),0,D0,P13,A,4,0,0
912,,Reten Mx (7602) 25mm x 35mm x 7mm NBR - (SAV),0,D0,P13,A,4,0,0
913,,Reten Lz (7603) 75mm x 95mm x 13mm NBR - (SAV),0,D0,P13,A,4,0,0
914,,Reten Lx (7604) 42mm x 60mm x 10.00/12.50mm NBR - (SAV),0,D0,P13,A,4,0,0
915,,Reten Lx (7605) 28mm x 42mm x 7mm NBR - (SAV),0,D0,P13,A,4,0,0
916,,Reten Mz (7606) 22.22mm x 35.71mm x 9.52mm NBR - (SAV),0,D0,P13,B,4,0,0
917,,Reten Lx (7607) 58.69mm x 79.37mm x 9.33mm FPM - (SAV),0,D0,P13,B,4,0,0
918,,Reten Mz (7608) 22.23mm x 35.74mm x 10.03mm ACM - (SAV),0,D0,P13,B,4,0,0
919,,Reten Lx (7609) 12.5mm x 20mm x 5mm FPM - (SAV),0,D0,P13,B,4,0,0
920,,Reten Lx (7610) 40mm x 52.00/62.00mm x 3.00/8.50mm NBR - (SAV),0,D0,P13,B,4,0,0
921,,Reten Lx (7611) 24mm x 47mm x 7mm NBR - (SAV),0,D0,P13,B,4,0,0
922,,Reten Mx (7612) 30mm x 55mm x 12mm NBR - (SAV),0,D0,P13,B,4,0,0
923,,Reten Mx (7613) 30mm x 42mm x 7mm NBR - (SAV),0,D0,P13,B,4,0,0
924,,Reten Mx (7614) 25mm x 35mm x 10mm NBR - (SAV),0,D0,P13,B,4,0,0
925,,Reten Lx (7615) 25mm x 52mm x 8mm NBR - (SAV),0,D0,P13,B,4,0,0
926,,Reten G (7616) 27mm x 44mm x 5mm FPM - (SAV),0,D0,P13,B,4,0,0
927,,Reten Mt (7617) 62.2mm x 68.3mm x 11mm NBR - (SAV),0,D0,P13,B,4,0,0
928,,Reten Lx (7618) 26.3mm x 38mm x 14.00/16.00mm NBR - (SAV),0,D0,P13,B,4,0,0
929,,Reten Lx (7619) 35mm x 56mm x 10mm NBR - (SAV),0,D0,P13,B,4,0,0
930,,Reten Mz (7620) 20mm x 38.05mm x 6.4mm ACM - (SAV),0,D0,P13,B,4,0,0
931,,Reten Lx (7621) 58mm x 80mm x 12mm ACM - (SAV),0,D0,P13,B,4,0,0
932,,Reten Mx (7622) 40mm x 56mm x 9mm NBR - (SAV),0,D0,P13,B,4,0,0
933,,Reten Mx (7623) 33mm x 50mm x 8mm NBR - (SAV),0,D0,P13,B,4,0,0
934,,Reten Mt (7624) 34.9mm x 53.5mm x 6.5mm NBR - (SAV),0,D0,P13,B,4,0,0
935,,Reten Mt (7625) 57.2mm x 82.55mm x 6.5mm NBR - (SAV),0,D0,P13,B,4,0,0
936,,Reten Mx (7626) 63mm x 80mm x 7.00/12.00mm NBR - (SAV),0,D0,P13,B,4,0,0
937,,Reten Mx (7627) 52mm x 68mm x 6.00/13.50mm NBR - (SAV),0,D0,P13,B,4,0,0
938,,Reten Mx (7628) 69mm x 85mm x 10mm NBR - (SAV),0,D0,P13,B,4,0,0
939,,Reten Lx (7629) 35mm x 54mm x 11mm NBR - (SAV),0,D0,P13,B,4,0,0
940,,Reten Mx (7630) 68mm x 90mm x 10mm NBR - (SAV),0,D0,P13,B,4,0,0
941,,Reten Lx (7631) 35mm x 52mm x 12mm NBR - (SAV),0,D0,P13,B,4,0,0
942,,Reten Lz (7632) 65mm x 80mm x 8mm NBR - (SAV),0,D0,P13,B,4,0,0
943,,Reten Mx (7633) 38mm x 73.95mm x 11mm NBR - (SAV),0,D0,P13,B,4,0,0
944,,Reten Lx (7634) 27mm x 38.1mm x 6.4mm NBR - (SAV),0,D0,P13,B,4,0,0
945,,Reten Mz (7635) 34.9mm x 50.85mm x 8.3mm NBR - (SAV),0,D0,P13,B,4,0,0
946,,Reten Mx (7636) 32mm x 65mm x 13mm ACM - (SAV),0,D0,P13,C,4,0,0
947,,Reten Lx (7637) 48mm x 72.1mm x 7mm NBR - (SAV),0,D0,P13,C,4,0,0
948,,Reten Mw (7638) 28mm x 40mm x 10.5mm NBR - (SAV),0,D0,P13,C,4,0,0
949,,Reten Kz (7639) 25mm x 62mm x 10mm NBR - (SAV),0,D0,P13,C,4,0,0
950,,Reten Kz (7640) 25mm x 40mm x 10mm NBR - (SAV),0,D0,P13,C,4,0,0
951,,Reten Kz (7641) 41.3mm x 66.6mm x 12.7mm NBR - (SAV),0,D0,P13,C,4,0,0
952,,Reten Kz (7642) 35mm x 72mm x 10mm NBR - (SAV),0,D0,P13,C,4,0,0
953,,Reten Lz (7643) 185mm x 210mm x 13mm NBR - (SAV),0,D0,P13,C,4,0,0
954,,Reten Kx (7644) 50mm x 80mm x 10mm NBR - (SAV),0,D0,P13,C,4,0,0
955,,Reten Lz (7645) 20mm x 35mm x 4mm NBR - (SAV),0,D0,P13,C,4,0,0
956,,Reten Lx (7646) 30mm x 47mm x 6mm NBR - (SAV),0,D0,P13,C,4,0,0
957,,Reten Lx (7647) 40mm x 56mm x 7mm NBR - (SAV),0,D0,P13,C,4,0,0
958,,Reten Lx (7648) 70mm x 85mm x 8mm NBR - (SAV),0,D0,P13,C,4,0,0
959,,Reten Lt (7649) 15mm x 23mm x 3mm NBR - (SAV),0,D0,P13,C,4,0,0
960,,Reten Lt (7650) 17mm x 25mm x 3mm NBR - (SAV),0,D0,P13,C,4,0,0
961,,Reten Lt (7651) 20mm x 28mm x 4mm NBR - (SAV),0,D0,P13,C,4,0,0
962,,Reten Lx (7652) 18mm x 28mm x 7mm NBR - (SAV),0,D0,P13,C,4,0,0
963,,Reten Lz (7653) 22mm x 31.5mm x 3.30/6.30mm NBR - (SAV),0,D0,P13,C,4,0,0
964,,Reten Lx (7654) 30mm x 50mm x 11mm NBR - (SAV),0,D0,P13,C,4,0,0
965,,Reten Lx (7655) 19.05mm x 40mm x 7mm NBR - (SAV),0,D0,P13,C,4,0,0
966,,Reten Mx (7657) 49mm x 65mm x 10mm NBR - (SAV),0,D0,P13,C,4,0,0
967,,Reten Lz (7658) 41.3mm x 63.55mm x 12.7mm NBR - (SAV),0,D0,P13,C,4,0,0
968,,Reten Kz (7659) 55mm x 90mm x 12.5mm NBR - (SAV),0,D0,P13,C,4,0,0
969,,Reten Lx (7660) 28.4mm x 45mm x 8.5mm NBR - (SAV),0,D0,P13,C,4,0,0
970,,Reten Lx (7661) 33mm x 52mm x 6mm NBR - (SAV),0,D0,P13,C,4,0,0
971,,Reten Lz (7662) 40mm x 80.1mm x 10mm NBR - (SAV),0,D0,P13,C,4,0,0
972,,Reten Lz (7663) 66.7mm x 95.25mm x 12.7mm NBR - (SAV),0,D0,P13,C,4,0,0
973,,Reten Lx (7664) 20mm x 35mm x 8mm NBR - (SAV),0,D0,P13,C,4,0,0
974,,Reten Lx (7665) 9.5mm x 19.05mm x 7mm NBR - (SAV),0,D0,P13,C,4,0,0
975,,Reten Lx (7666) 10.8mm x 22.2mm x 5.4mm NBR - (SAV),0,D0,P13,C,4,0,0
976,,Reten Lw (7668) 27mm x 39mm x 10.5mm NBR - (SAV),0,D0,P13,C,5,0,0
977,,Reten Lr (7669) 28mm x 39.95mm x 8mm NBR - (SAV),0,D0,P13,C,5,0,0
978,,Reten Mw (7670) 73mm x 101.6mm x 11.5mm NBR - (SAV),0,D0,P13,C,5,0,0
979,,Reten 7671 SAV,0,D0,P13,C,5,0,0
980,,Reten Kw (7672) 73.5mm x 95mm x 18mm NBR - (SAV),0,D0,P13,C,5,0,0
981,,Reten Lz (7673) 25mm x 38mm x 6.4mm NBR - (SAV),0,D0,P13,C,5,0,0
982,,Reten Lx (7674) 30mm x 42mm x 10mm NBR - (SAV),0,D0,P13,C,5,0,0
983,,Reten Lx (7675) 20mm x 52mm x 10mm MVQ - (SAV),0,D0,P13,C,5,0,0
984,,Reten Kz (7676) 44.5mm x 73mm x 12mm NBR - (SAV),0,D0,P13,C,5,0,0
985,,Reten Mz (7677) 30.2mm x 62mm x 12mm NBR - (SAV),0,D0,P13,C,5,0,0
986,,Reten Lz (7678) 42mm x 72mm x 12mm NBR - (SAV),0,D0,P13,C,5,0,0
987,,Reten Lz (7679) 14mm x 22mm x 4mm NBR - (SAV),0,D0,P13,C,5,0,0
988,,Reten Lz (7680) 21mm x 30mm x 6.5mm NBR - (SAV),0,D0,P13,C,5,0,0
989,,Reten 7681 SAV,0,D0,P13,C,5,0,0
990,,Reten Lx (7682) 12mm x 22mm x 5mm NBR - (SAV),0,D0,P13,C,5,0,0
991,,Reten Lx (7683) 28mm x 52mm x 6.00/9.00mm NBR - (SAV),0,D0,P13,C,5,0,0
992,,Reten Lx (7684) 14mm x 22mm x 4mm ACM - (SAV),0,D0,P13,C,5,0,0
993,,Reten Lz (7685) 15mm x 25mm x 7mm ACM - (SAV),0,D0,P13,C,5,0,0
994,,Reten Lx (7686) 8mm x 18mm x 5mm NBR - (SAV),0,D0,P13,C,5,0,0
995,,Reten Ls (7687) 40mm x 50mm x 5mm NBR - (SAV),0,D0,P13,C,5,0,0
996,,Reten Lx (7688) 22mm x 35mm x 7mm ACM - (SAV),0,D0,P13,C,5,0,0
997,,Reten Lx (7689) 6.8mm x 22mm x 7mm NBR - (SAV),0,D0,P13,C,5,0,0
998,,Reten Lx (7692) 20mm x 34mm x 7mm NBR - (SAV),0,D0,P13,C,5,0,0
999,,Reten Lx (7693) 17mm x 28mm x 5mm NBR - (SAV),0,D0,P13,C,5,0,0
1000,,Reten Lx (7694) 28mm x 42mm x 7mm NBR - (SAV),0,D0,P13,C,5,0,0
1001,,Reten Lw (7695) 35mm x 48mm x 10.5mm NBR - (SAV),0,D0,P13,C,5,0,0
1002,,Reten Lx (7696) 18mm x 37mm x 8mm NBR - (SAV),0,D0,P13,C,5,0,0
1003,,Reten Ls (7697) 9.8mm x 19mm x 7mm NBR - (SAV),0,D0,P13,C,5,0,0
1004,,Reten 7698 SAV,0,D0,P13,C,5,0,0
1005,,Reten 7699 SAV,0,D0,P13,C,5,0,0
1006,,Reten Ls (7700) 14.75mm x 32mm x 6.00/7.00mm NBR - (SAV),0,D0,P13,C,5,0,0
1007,,Reten Kz (7701) 158mm x 179.3mm x 13mm MVQ - (SAV),0,D0,P13,C,5,0,0
1008,,Reten Lz (7702) 60mm x 82mm x 12mm FPM/NBR - (SAV),0,D0,P13,C,5,0,0
1009,,Reten Lx (7703) 11.6mm x 24mm x 10mm NBR - (SAV),0,D0,P13,C,5,0,0
1010,,Reten Lz (7704) 13.8mm x 24mm x 6mm NBR - (SAV),0,D0,P13,C,5,0,0
1011,,Reten Lx (7705) 19mm x 30mm x 5.5mm NBR - (SAV),0,D0,P13,B,5,0,0
1012,,Reten Lz (7706) 17mm x 29mm x 5mm NBR - (SAV),0,D0,P13,B,5,0,0
1013,,Reten Mx (7708) 30mm x 62mm x 10mm NBR - (SAV),0,D0,P13,B,5,0,0
1014,,Reten Lt (7709) 31.5mm x 41.5mm x 9mm NBR - (SAV),0,D0,P13,B,5,0,0
1015,,Reten Kw (7710) 80mm x 100mm x 13.00/15.00mm ACM - (SAV),0,D0,P13,B,5,0,0
1016,,Reten Mw (7711) 41.25mm x 73.9mm x 11.35mm NBR - (SAV),0,D0,P13,B,5,0,0
1017,,Reten Mx (7712) 95mm x 130mm x 12mm NBR - (SAV),0,D0,P13,B,5,0,0
1018,,Reten Lx (7713) 70mm x 110mm x 15mm NBR - (SAV),0,D0,P13,B,5,0,0
1019,,Reten Lx (7714) 15.9mm x 26.93mm x 5.5mm NBR - (SAV),0,D0,P13,B,5,0,0
1020,,Reten Lz (7715) 45mm x 62mm x 7mm NBR - (SAV),0,D0,P13,B,5,0,0
1021,,Reten Mx (7716) 35mm x 50.72mm x 8mm NBR - (SAV),0,D0,P13,B,5,0,0
1022,,Reten Mz (7717) 39mm x 55.5mm x 9mm NBR - (SAV),0,D0,P13,B,5,0,0
1023,,Reten Kz (7718) 40.5mm x 62mm x 10mm NBR - (SAV),0,D0,P13,B,5,0,0
1024,,Reten Mx (7719) 38.1mm x 54.15mm x 8mm NBR - (SAV),0,D0,P13,B,5,0,0
1025,,Reten Mz (7720) 28mm x 40.35mm x 9.5mm NBR - (SAV),0,D0,P13,B,5,0,0
1026,,Reten Mz (7721) 21.5mm x 30.1mm x 7.5mm NBR - (SAV),0,D0,P13,B,5,0,0
1027,,Reten Lz (7722) 70mm x 110mm x 8mm NBR - (SAV),0,D0,P13,B,5,0,0
1028,,Reten Lx (7723) 18mm x 30mm x 7mm NBR - (SAV),0,D0,P13,B,5,0,0
1029,,Reten Mx (7724) 40mm x 52mm x 6.00/8.00mm NBR - (SAV),0,D0,P13,B,5,0,0
1030,,Reten Mz (7725) 38mm x 52mm x 7mm NBR - (SAV),0,D0,P13,B,5,0,0
1031,,Reten Mx (7726) 45mm x 65mm x 9mm NBR/ACM - (SAV),0,D0,P13,B,5,0,0
1032,,Reten Lz (7727) 80mm x 110mm x 10mm NBR - (SAV),0,D0,P13,B,5,0,0
1033,,Reten Mx (7728) 90mm x 110mm x 14mm NBR - (SAV),0,D0,P13,B,5,0,0
1034,,Reten Lz (7729) 24mm x 47mm x 10mm NBR - (SAV),0,D0,P13,B,5,0,0
1035,,Reten Lz (7730) 39mm x 62mm x 9.5mm NBR - (SAV),0,D0,P13,B,5,0,0
1036,,Reten Lz (7731) 44mm x 65mm x 8mm NBR - (SAV),0,D0,P13,B,5,0,0
1037,,Reten Mt (7732) 24mm x 35mm x 7mm NBR - (SAV),0,D0,P13,B,5,0,0
1038,,Reten Lx (7733) 26mm x 38mm x 5mm NBR - (SAV),0,D0,P13,B,5,0,0
1039,,Reten Lx (7734) 35mm x 80mm x 9mm MVQ - (SAV),0,D0,P13,B,5,0,0
1040,,Reten 7735 SAV,0,D0,P13,B,5,0,0
1041,,Reten Lx (7736) 45mm x 58mm x 8mm MVQ - (SAV),0,D0,P13,A,5,0,0
1042,,Reten Lx (7738) 20mm x 47.1mm x 10mm NBR - (SAV),0,D0,P13,A,5,0,0
1043,,Reten Kp (7740) 40mm x 58mm x 11.3mm ACM - (SAV),0,D0,P13,A,5,0,0
1044,,Reten Kp (7741) 29.85mm x 47mm x 11.3mm ACM - (SAV),0,D0,P13,A,5,0,0
1045,,Reten 7742 SAV,0,D0,P13,A,5,0,0
1046,,Reten Mx (7744) 30mm x 47mm x 7mm ACM - (SAV),0,D0,P13,A,5,0,0
1047,,Reten Lx (7745) 50mm x 70mm x 10mm NBR - (SAV),0,D0,P13,A,5,0,0
1048,,Reten Lx (7746) 70mm x 92mm x 7mm NBR - (SAV),0,D0,P13,A,5,0,0
1049,,Reten Lz (7749) 18mm x 30mm x 6mm ACM - (SAV),0,D0,P13,A,5,0,0
1050,,Reten Lx (7750) 40mm x 52mm x 8.3mm NBR - (SAV),0,D0,P13,A,5,0,0
1051,,Reten Mz (7751) 73mm x 95mm x 9mm NBR - (SAV),0,D0,P13,A,5,0,0
1052,,Reten Mz (7752) 19.9mm x 44.4mm x 7.9mm NBR - (SAV),0,D0,P13,A,5,0,0
1053,,Reten Mt (7753) 28.7mm x 31.8mm x 3mm NBR - (SAV),0,D0,P13,A,5,0,0
1054,,Reten Lw (7754) 82.5mm x 114.3mm x 7.92mm NBR - (SAV),0,D0,P13,A,5,0,0
1055,,Reten 7755 SAV,0,D0,P13,A,5,0,0
1056,,Reten 7756 SAV,0,D0,P13,A,5,0,0
1057,,Reten 7757 SAV,0,D0,P13,A,5,0,0
1058,,Reten 7758 SAV,0,D0,P13,A,5,0,0
1059,,Reten Lx (7759) 30mm x 50mm x 8mm NBR - (SAV),0,D0,P13,A,5,0,0
1060,,Reten Lx (7760) 30mm x 45.2mm x 8mm NBR - (SAV),0,D0,P13,A,5,0,0
1061,,Reten Lx (7761) 40mm x 56mm x 9mm NBR - (SAV),0,D0,P13,A,5,0,0
1062,,Reten 7762 SAV,0,D0,P13,A,5,0,0
1063,,Reten Lz (7763) 58mm x 90mm x 10mm NBR - (SAV),0,D0,P13,A,5,0,0
1064,,Reten Mx (7764) 40mm x 72mm x 10mm NBR - (SAV),0,D0,P13,A,5,0,0
1065,,Reten Lz (7765) 80mm x 110mm x 12mm NBR - (SAV),0,D0,P13,A,5,0,0
1066,,Reten Lz (7766) 19mm x 29.1mm x 6.4mm NBR - (SAV),0,D0,P13,A,5,0,0
1067,,Reten Lz (7767) 19.3mm x 29.1mm x 6.4mm NBR - (SAV),0,D0,P13,A,5,0,0
1068,,Reten Lx (7768) 122.2mm x 140.8mm x 11.8mm MVQ - (SAV),0,D0,P13,A,5,0,0
1069,,Reten Mz (7769) 60.3mm x 82.5mm x 11mm ACM - (SAV),0,D0,P13,A,5,0,0
1070,,Reten Lz (7770) 60mm x 80mm x 10mm NBR - (SAV),0,D0,P13,A,5,0,0
1071,,Reten Lz (7771) 28mm x 47.5mm x 9.5mm NBR - (SAV),0,D0,P13,A,5,0,0
1072,,Reten Lx (7772) 44.5mm x 62mm x 11mm NBR - (SAV),0,D0,P13,A,5,0,0
1073,,Reten 7773 SAV,0,D0,P13,A,5,0,0
1074,,Reten Mz (7774) 30mm x 40mm x 8mm NBR - (SAV),0,D0,P13,A,5,0,0
1075,,Reten Lx (7782) 20mm x 40mm x 7mm NBR - (SAV),0,D0,P13,A,5,0,0
1076,,Reten Mt (7783) 15.87mm x 23.8mm x 4.7mm NBR - (SAV),0,D0,P13,A,6,0,0
1077,,Reten Lx (7784) 30mm x 47mm x 7mm NBR - (SAV),0,D0,P13,A,6,0,0
1078,,Reten Lx (7786) 95mm x 115mm x 13mm NBR - (SAV),0,D0,P13,A,6,0,0
1079,,Reten Lz (7787) 24.5mm x 40mm x 8.4mm FPM - (SAV),0,D0,P13,A,6,0,0
1080,,Reten Lx (7788) 75mm x 95mm x 13mm NBR - (SAV),0,D0,P13,A,6,0,0
1081,,Reten Lx (7789) 27mm x 44mm x 7mm NBR - (SAV),0,D0,P13,A,6,0,0
1082,,Reten Lx (7790) 24mm x 40mm x 7mm NBR - (SAV),0,D0,P13,A,6,0,0
1083,,Reten Lx (7791) 25mm x 52.3mm x 8.00/14.50mm NBR - (SAV),0,D0,P13,A,6,0,0
1084,,Reten Lw (7792) 30mm x 63mm x 2.50/20.20mm NBR - (SAV),0,D0,P13,A,6,0,0
1085,,Reten 7793 SAV,0,D0,P13,A,6,0,0
1086,,Reten 7794 SAV,0,D0,P13,A,6,0,0
1087,,Reten 7795 SAV,0,D0,P13,A,6,0,0
1088,,Reten Lx (7796) 49.2mm x 65mm x 8mm NBR - (SAV),0,D0,P13,A,6,0,0
1089,,Reten Lx (7797) 56mm x 85mm x 13mm NBR - (SAV),0,D0,P13,A,6,0,0
1090,,Reten Lx (7798) 32mm x 47mm x 7.00/10.00mm ACM - (SAV),0,D0,P13,A,6,0,0
1091,,Reten Lx (7800) 25mm x 42mm x 7mm FPM - (SAV),0,D0,P13,A,6,0,0
1092,,Reten Lx (7801) 22mm x 45mm x 7mm FPM - (SAV),0,D0,P13,A,6,0,0
1093,,Reten Lx (7802) 46mm x 59mm x 7mm FPM - (SAV),0,D0,P13,A,6,0,0
1094,,Reten Lx (7803) 33mm x 43mm x 6mm FPM - (SAV),0,D0,P13,A,6,0,0
1095,,Reten 7804 SAV,0,D0,P13,A,6,0,0
1096,,Reten Lx (7805) 33mm x 44mm x 7mm FPM - (SAV),0,D0,P13,A,6,0,0
1097,,Reten Lx (7806) 44mm x 57mm x 6.5mm ACM - (SAV),0,D0,P13,A,6,0,0
1098,,Reten Lx (7807) 55mm x 75mm x 8mm NBR - (SAV),0,D0,P13,A,6,0,0
1099,,Reten Lx (7808) 56mm x 71mm x 9.5mm FPM - (SAV),0,D0,P13,A,6,0,0
1100,,Reten Lx (7809) 45mm x 65mm x 8mm ACM - (SAV),0,D0,P13,A,6,0,0
1101,,Reten Lw (7810) 58.5mm x 74mm x 8.3mm ACM - (SAV),0,D0,P13,A,6,0,0
1102,,Reten Lx (7811) 47mm x 62mm x 8.8mm FPM - (SAV),0,D0,P13,A,6,0,0
1103,,Reten Kx (7812) 34.9mm x 52.3mm x 9.5mm NBR - (SAV),0,D0,P13,A,6,0,0
1104,,Reten Lx (7813) 25mm x 40mm x 9mm NBR - (SAV),0,D0,P13,A,6,0,0
1105,,Reten Kx (7814) 88.9mm x 126.9mm x 12.7mm NBR - (SAV),0,D0,P13,A,6,0,0
1106,,Reten Lt (7815) 36mm x 54.1mm x 5mm NBR - (SAV),0,D0,P13,A,6,0,0
1107,,Reten Mx (7816) 41.1mm x 50.7mm x 6.35mm NBR - (SAV),0,D0,P13,B,6,0,0
1108,,Reten Kw (7817) 120.5mm x 160mm x 29mm NBR - (SAV),0,D0,P13,B,6,0,0
1109,,Reten Mz (7818) 32mm x 47.00/52.00mm x 9mm ACM/FPM - (SAV),0,D0,P13,B,6,0,0
1110,,Reten Lx (7819) 36mm x 52mm x 11mm NBR - (SAV),0,D0,P13,B,6,0,0
1111,,Reten Mw (7820) 63.2mm x 92.5mm x 8.3mm NBR - (SAV),0,D0,P13,B,6,0,0
1112,,Reten Lx (7821) 15mm x 21.00/27.00mm x 2.00/14.00mm NBR - (SAV),0,D0,P13,B,6,0,0
1113,,Reten Kz (7822) 55mm x 76mm x 9mm NBR - (SAV),0,D0,P13,B,6,0,0
1114,,Reten Lx (7824) 53.9mm x 81.1mm x 12mm NBR - (SAV),0,D0,P13,B,6,0,0
1115,,Reten Lz (7825) 45mm x 72mm x 6.00/10.00mm NBR - (SAV),0,D0,P13,B,6,0,0
1116,,Reten Kw (7826) 108mm x 153mm x 17mm NBR - (SAV),0,D0,P13,B,6,0,0
1117,,Reten Mw (7828) 35mm x 54mm x 10.00/15.00mm NBR - (SAV),0,D0,P13,B,6,0,0
1118,,Reten Kx (7829) 127mm x 152.4mm x 12.5mm NBR - (SAV),0,D0,P13,B,6,0,0
1119,,Reten Mx (7830) 50.8mm x 65.05mm x 12.7mm NBR - (SAV),0,D0,P13,B,6,0,0
1120,,Reten Mx (7831) 38mm x 47.6mm x 6.5mm NBR - (SAV),0,D0,P13,B,6,0,0
1121,,Reten Mx (7832) 60.3mm x 85.05mm x 6.4mm NBR - (SAV),0,D0,P13,B,6,0,0
1122,,Reten Mx (7833) 41.1mm x 49.3mm x 6.5mm NBR - (SAV),0,D0,P13,B,6,0,0
1123,,Reten Kx (7834) 108mm x 133.35mm x 12mm NBR - (SAV),0,D0,P13,B,6,0,0
1124,,Reten Mt (7835) 19mm x 25.4mm x 3.2mm NBR - (SAV),0,D0,P13,B,6,0,0
1125,,Reten G (7836) 6mm x 22mm x 8.35mm NBR - (SAV),0,D0,P13,B,6,0,0
1126,,Reten G (7837) 8mm x 12mm x 6.1mm NBR - (SAV),0,D0,P13,B,6,0,0
1127,,Reten Lw (7838) 22mm x 36mm x 10.00/15.00mm NBR - (SAV),0,D0,P13,B,6,0,0
1128,,Reten Lw (7839) 20mm x 34mm x 10.00/15.00mm NBR - (SAV),0,D0,P13,B,6,0,0
1129,,Reten Lw (7840) 22mm x 36mm x 7.50/11.50mm NBR - (SAV),0,D0,P13,B,6,0,0
1130,,Reten Mw (7841) 52mm x 66mm x 13mm NBR - (SAV),0,D0,P13,B,6,0,0
1131,,Reten Lx (7842) 95mm x 120mm x 13mm NBR - (SAV),0,D0,P13,B,6,0,0
1132,,Reten Lx (7843) 32mm x 50mm x 8mm MVQ - (SAV),0,D0,P13,B,6,0,0
1133,,Reten Lx (7844) 40mm x 55mm x 9mm MVQ - (SAV),0,D0,P13,B,6,0,0
1134,,Reten Lx (7845) 40mm x 52mm x 7mm MVQ - (SAV),0,D0,P13,B,6,0,0
1135,,Reten Lx (7846) 36mm x 49mm x 7mm MVQ - (SAV),0,D0,P13,B,6,0,0
1136,,Reten Lx (7847) 26mm x 42mm x 8mm ACM - (SAV),0,D0,P13,B,6,0,0
1137,,Reten Lx (7848) 80mm x 98mm x 10mm MVQ - (SAV),0,D0,P13,B,6,0,0
1138,,Reten Mx (7849) 23mm x 35mm x 8mm NBR - (SAV),0,D0,P13,B,6,0,0
1139,,Reten Lx (7850) 90mm x 104mm x 11mm MVQ - (SAV),0,D0,P13,B,6,0,0
1140,,Reten Mx (7851) 35mm x 48mm x 7mm MVQ - (SAV),0,D0,P13,B,6,0,0
1141,,Reten Kz (7562) 49.2mm x 80.9mm x 11mm NBR - (SAV),0,D0,P13,B,6,0,0
1142,,Reten Mx (7863) 60.3mm x 79.35mm x 9.5mm NBR - (SAV),0,D0,P13,B,6,0,0
1143,,Reten Lx (7864) 44.5mm x 57.15mm x 9.4mm NBR - (SAV),0,D0,P13,B,6,0,0
1144,,Reten Mz (7865) 15mm x 42mm x 10mm NBR - (SAV),0,D0,P13,B,6,0,0
1145,,Reten Lz (7866) 15mm x 42mm x 10mm NBR - (SAV),0,D0,P13,C,6,0,0
1146,,Reten Lz (7867) 18mm x 24mm x 3mm NBR - (SAV),0,D0,P13,C,6,0,0
1147,,Reten Mx (7868) 54mm x 79.4mm x 12.7mm NBR - (SAV),0,D0,P13,C,6,0,0
1148,,Reten Lx (7869) 25mm x 55mm x 10.00/11.00mm NBR - (SAV),0,D0,P13,C,6,0,0
1149,,Reten Mx (7870) 15mm x 26mm x 4mm NBR - (SAV),0,D0,P13,C,6,0,0
1150,,Reten Kw (7871) 117.47mm x 152.43mm x 23.2mm NBR - (SAV),0,D0,P13,C,6,0,0
1151,,Reten Kz (7872) 73mm x 95.2mm x 12.7mm NBR - (SAV),0,D0,P13,C,6,0,0
1152,,Reten Kz (7873) 108mm x 133.25mm x 9.5mm NBR - (SAV),0,D0,P13,C,6,0,0
1153,,Reten Lz (7874) 22mm x 38.05mm x 8mm NBR - (SAV),0,D0,P13,C,6,0,0
1154,,Reten Kz (7875) 133.4mm x 165.1mm x 15.9mm NBR - (SAV),0,D0,P13,C,6,0,0
1155,,Reten Kz (7876) 108mm x 136.5mm x 12.7mm NBR - (SAV),0,D0,P13,C,6,0,0
1156,,Reten Lz (7877) 33.4mm x 52.35mm x 7.94mm NBR - (SAV),0,D0,P13,C,6,0,0
1157,,Reten Kz (7878) 25.4mm x 46.45mm x 9.5mm NBR - (SAV),0,D0,P13,C,6,0,0
1158,,Reten Ls (7879) 22mm x 39.5mm x 9.5mm NBR - (SAV),0,D0,P13,C,6,0,0
